Date;Type of sample;Replicate;Stage;Plot;Time;Tube number;Family_F;Genus_F;Species_F;Order_I;Family_I;Genus_I;Species_I;Gender;Function,,
27.06.22;Transect;1;3;C;12,4;9;Fabaceae;Trifolium;pallescens;Microlepidoptera;Tortricidae;Ancylis;badiana;;,
27.06.22;Transect;1;3;C;12,4;10;Fabaceae;Trifolium;pallescens;Hemiptera;Miridae;Lygus;sp.;;,
27.06.22;Transect;1;3;C;12,4;11;Fabaceae;Anthyllis;vulneraria;Hemiptera;Pentatomidae;Carpocoris;sp.;;,
27.06.22;Transect;1;3;C;12,4;11;Fabaceae;Anthyllis;vulneraria;Hemiptera;Pentatomidae;Carpocoris;sp.;;,
27.06.22;Transect;1;3;C;12,4;11;Fabaceae;Anthyllis;vulneraria;Hemiptera;Pentatomidae;Carpocoris;sp.;;,
27.06.22;Transect;1;3;C;12,4;12;Asteraceae;Achillea;erba-rotta;Diptera;Syrphidae;Platycheirus;melanopsis;Female;,
27.06.22;Transect;1;3;C;12,4;13;Orchidaceae;Nigritella;rhellicani;Microlepidoptera;Scythrididae;Scythris;speyeri;;,
27.06.22;Transect;1;4;D;13,5;1;Ericaceae;Rhododendron;ferrugineum;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;D;13,5;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;D;13,5;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;D;13,5;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;D;13,5;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;D;13,5;3;Asteraceae;Leontodon;helveticus;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;D;13,5;3;Asteraceae;Leontodon;helveticus;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;D;13,5;4;Asteraceae;Leontodon;helveticus;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;D;13,5;4;Asteraceae;Leontodon;helveticus;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;D;13,5;4;Asteraceae;Leontodon;helveticus;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;D;13,5;5;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
27.06.22;Transect;1;4;D;13,5;6;Asteraceae;Leontodon;helveticus;Hymenoptera;Hymenoptera;Hymenoptera;;;,
27.06.22;Transect;1;4;D;13,5;6;Asteraceae;Leontodon;helveticus;Hymenoptera;Hymenoptera;Hymenoptera;;;,
27.06.22;Transect;1;4;D;13,5;6;Asteraceae;Leontodon;helveticus;Hymenoptera;Hymenoptera;Hymenoptera;;;,
27.06.22;Transect;1;4;D;13,5;7;Ranunculaceae;Ranunculus;villarsii;Diptera;Diptera;Diptera;;;,
27.06.22;Transect;1;4;C;13,5;1;Asteraceae;Leontodon;helveticus;Hymenoptera;Hymenoptera;Hymenoptera;;;,
27.06.22;Transect;1;4;C;13,5;2;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
27.06.22;Transect;1;4;C;13,5;3,1;Asteraceae;Leontodon;helveticus;Coleoptera;Nitidulidae;Brassicogethes;aeneus;;
27.06.22;Transect;1;4;C;13,5;3,2;Asteraceae;Leontodon;helveticus;Coleoptera;Buprestidae;Anthaxia;quadripunctata;;
27.06.22;Transect;1;4;C;13,5;4;Crassulaceae;Sempervivum;montanum;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;C;13,5;5;Ericaceae;Rhododendron;ferrugineum;Hymenoptera;Tenthredinidae;Tenthredinidae;;;,
27.06.22;Transect;1;4;C;13,5;6;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;C;13,5;7;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;C;13,5;8;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;C;13,5;8;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;C;13,5;8;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;C;13,5;8;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;C;13,5;8;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;C;13,5;8;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;C;13,5;8;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;4;C;13,5;9;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Syrphus;vitripennis;Male;,
27.06.22;Transect;1;4;C;13,5;9;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Syrphus;vitripennis;Female;,
27.06.22;Transect;1;4;C;13,5;9;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Syrphus;torvus;Male;,
27.06.22;Transect;1;4;C;13,5;10;Apiaceae;Peucedanum;ostruthium;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;4;C;13,5;NA;Rosaceae;Rubus;sp.;Hymenoptera;Apidae;Apidae;;;,
27.06.22;Transect;1;4;C;13,5;NA;Rosaceae;Rubus;sp.;Lepidoptera;Lepidoptera;Lepidoptera;;;,
27.06.22;Transect;1;2;D;15,25;1;Fabaceae;Anthyllis;vulneraria;Diptera;Syrphidae;Melangyna;umbellatarum;Male;,
27.06.22;Transect;1;2;D;15,25;2;Fabaceae;Anthyllis;vulneraria;Coleoptera;Chrysomelidae;Cryptocephalus;exiguus;;,
27.06.22;Transect;1;2;D;15,25;3;Fabaceae;Anthyllis;vulneraria;Orthoptera;Acrididae;Acrididae;;;,
27.06.22;Transect;1;2;D;15,25;4;Campanulaceae;Campanula;barbata;Diptera;Calyptratae;Calyptratae;;;,
27.06.22;Transect;1;2;D;15,25;5;Campanulaceae;Campanula;barbata;Thysanoptera;Phlaeothripidae;Phlaeothripidae;;;,
27.06.22;Transect;1;2;D;15,25;5;Campanulaceae;Campanula;barbata;Thysanoptera;Phlaeothripidae;Phlaeothripidae;;;,
27.06.22;Transect;1;2;D;15,25;NA;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
27.06.22;Transect;1;2;D;15,25;6;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
27.06.22;Transect;1;2;D;15,25;7;Asteraceae;Leontodon;helveticus;Coleoptera;Melyridae;Dasytes;sp.;;,
27.06.22;Transect;1;2;D;15,25;8;Asteraceae;Leontodon;helveticus;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;D;15,25;9;Plantaginaceae;Veronica;fruticans;Microlepidoptera;Adelidae;Cauchas;fibulella;;,
27.06.22;Transect;1;2;D;15,25;10;Asteraceae;Pilosella;officinarum;Hymenoptera;Halictidae;Dufourea;sp.;Male;,
27.06.22;Transect;1;2;D;15,25;11;Asteraceae;Pilosella;officinarum;Coleoptera;Chrysomelidae;Cryptocephalus;sericeus;;,
27.06.22;Transect;1;2;D;15,25;12;Asteraceae;Pilosella;officinarum;Diptera;Diptera;Diptera;;;,
27.06.22;Transect;1;2;D;15,25;12;Asteraceae;Pilosella;officinarum;Diptera;Diptera;Diptera;;;,
27.06.22;Transect;1;2;D;15,25;NA;Asteraceae;Leucanthemum;adustum;Diptera;Diptera;Diptera;;;,
27.06.22;Transect;1;2;C;16;1;Asteraceae;Leucanthemum;adustum;Diptera;Diptera;Diptera;;;,,
27.06.22;Transect;1;2;C;16;2;Asteraceae;Leucanthemum;adustum;Hymenoptera;Vespidae;Vespidae;;;,,
27.06.22;Transect;1;2;C;16;3;Asteraceae;Leucanthemum;adustum;Hymenoptera;Formicidae;Formica;lemani;;,,
27.06.22;Transect;1;2;C;16;4;Crassulaceae;Sempervivum;montanum;Diptera;Calyptratae;Calyptratae;;;,,
27.06.22;Transect;1;2;C;16;5;Asteraceae;Achillea;erba-rotta;Lepidoptera;Lycaenidae;Cupido;minimus;;,,
27.06.22;Transect;1;2;C;16;5;Asteraceae;Achillea;erba-rotta;Lepidoptera;Lycaenidae;Cupido;minimus;;,,
27.06.22;Transect;1;2;C;16;6;Asteraceae;Achillea;erba-rotta;Diptera;Diptera;Diptera;;;,,
27.06.22;Transect;1;2;C;16;6;Asteraceae;Achillea;erba-rotta;Diptera;Diptera;Diptera;;;,,
27.06.22;Transect;1;2;C;16;6;Asteraceae;Achillea;erba-rotta;Diptera;Diptera;Diptera;;;,,
27.06.22;Transect;1;2;C;16;7;Saxifragaceae;Saxifraga;paniculata;Diptera;Calyptratae;Calyptratae;;;,,
27.06.22;Transect;1;2;C;16;7;Saxifragaceae;Saxifraga;paniculata;Diptera;Calyptratae;Calyptratae;;;,,
27.06.22;Transect;1;2;C;16;8;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,,
27.06.22;Transect;1;2;C;16;8;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,,
27.06.22;Transect;1;2;C;16;8;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,,
27.06.22;Transect;1;2;C;16;8;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,,
27.06.22;Transect;1;2;C;16;9;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,,
27.06.22;Transect;1;2;C;16;9;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,,
27.06.22;Transect;1;2;C;16;9;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,,
27.06.22;Transect;1;2;C;16;9;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,,
27.06.22;Transect;1;2;C;16;9;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,,
27.06.22;Transect;1;2;C;16;9;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,,
27.06.22;Transect;1;2;C;16;10,1;Asteraceae;Antennaria;dioica;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;C;16;10,1;Asteraceae;Antennaria;dioica;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;C;16;10,2;Asteraceae;Antennaria;dioica;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;C;16;10,2;Asteraceae;Antennaria;dioica;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;C;16;10,2;Asteraceae;Antennaria;dioica;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;C;16;10,2;Asteraceae;Antennaria;dioica;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;C;16;11;Orchidaceae;Gymnadenia;conopsea;Hymenoptera;Formicidae;Formica;lemani;;,,
27.06.22;Transect;1;2;C;16;12,1;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;C;16;12,2;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;C;16;12,2;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;C;16;12,2;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
27.06.22;Transect;1;2;C;16;13;Asteraceae;Erigeron;uniflorus;Diptera;Calyptratae;Calyptratae;;;,,
06.07.22;Transect;2;3;B;10,5;1;Ericaceae;Rhododendron;ferrugineum;Hymenoptera;Tenthredinidae;Rhogogaster;punctulata;;,
06.07.22;Transect;2;3;B;10,5;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;B;10,5;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;B;10,5;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;B;10,5;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Sarcophagidae;Sarcophaga;vicina;;,
06.07.22;Transect;2;3;B;10,5;4;Campanulaceae;Campanula;scheuchzeri;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
06.07.22;Transect;2;3;B;10,5;5;Campanulaceae;Campanula;barbata;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
06.07.22;Transect;2;3;B;10,5;6;Campanulaceae;Campanula;barbata;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;1;Ranunculaceae;Ranunculus;villarsii;Diptera;Muscidae;Drymeia;fasciculata;;,
06.07.22;Transect;2;3;A;11,3;1;Ranunculaceae;Ranunculus;villarsii;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;1;Ranunculaceae;Ranunculus;villarsii;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;2;Ranunculaceae;Ranunculus;villarsii;Hymenoptera;Crabronidae;Crabronidae;;;,
06.07.22;Transect;2;3;A;11,3;3,1;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,1;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,1;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,1;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,2;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,2;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,2;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,2;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,2;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,2;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,2;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,2;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;3,2;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
06.07.22;Transect;2;3;A;11,3;4;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Cantharidae;Malthodes;marginatus;;,
06.07.22;Transect;2;3;A;11,3;5;Asteraceae;Achillea;erba-rotta;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;6;Asteraceae;Achillea;erba-rotta;Lepidoptera;Geometridae;Geometridae;;;,
06.07.22;Transect;2;3;A;11,3;7;Fabaceae;Trifolium;pratense;Hymenoptera;Tenthredinidae;Rhogogaster;punctulata;;,
06.07.22;Transect;2;3;A;11,3;8;Fabaceae;Trifolium;pratense;Diptera;Muscidae;Drymeia;alpicola;;,
06.07.22;Transect;2;3;A;11,3;9;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;9;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;9;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Thricops;aculeipes;;,
06.07.22;Transect;2;3;A;11,3;9;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Drymeia;alpicola;;,
06.07.22;Transect;2;3;A;11,3;9;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Drymeia;hamata;;,
06.07.22;Transect;2;3;A;11,3;9;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Drymeia;hamata;;,
06.07.22;Transect;2;3;A;11,3;9;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Drymeia;hamata;;,
06.07.22;Transect;2;3;A;11,3;9;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Drymeia;hamata;;,
06.07.22;Transect;2;3;A;11,3;10;Asteraceae;Leontodon;hispidus;Hymenoptera;Crabronidae;Crabronidae;;;,
06.07.22;Transect;2;3;A;11,3;11;Asteraceae;Leontodon;hispidus;Diptera;Empididae;Empididae;;;,
06.07.22;Transect;2;3;A;11,3;12;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pratorum;Female;pollinator,
06.07.22;Transect;2;3;A;11,3;13;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;terrestris;Male;pollinator,
06.07.22;Transect;2;3;A;11,3;14;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Chrysotoxum;fasciatum;Female;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;15;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;16;Campanulaceae;Phyteuma;betonicifolium;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
06.07.22;Transect;2;3;A;11,3;17;Campanulaceae;Phyteuma;betonicifolium;Coleoptera;Cantharidae;Rhagonycha;nigripes;;,
06.07.22;Transect;2;3;A;11,3;18;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;18;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;19;Caryophyllaceae;Silene;vulgaris;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;3;A;11,3;20;Caryophyllaceae;Silene;vulgaris;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
06.07.22;Transect;2;3;A;11,3;20;Caryophyllaceae;Silene;vulgaris;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
06.07.22;Transect;2;3;A;11,3;21;Caryophyllaceae;Silene;vulgaris;Diptera;Chloropidae;Chloropidae;;;,
06.07.22;Transect;2;3;A;11,3;22;Asteraceae;Leontodon;helveticus;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;23;Asteraceae;Leontodon;helveticus;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;3;A;11,3;23;Asteraceae;Leontodon;helveticus;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;3;A;11,3;24;Fabaceae;Lotus;corniculatus;Diptera;Empididae;Empididae;;;,
06.07.22;Transect;2;3;A;11,3;25;Poaceae;Poa;alpina;Hymenoptera;Hymenoptera;Hymenoptera;;;,
06.07.22;Transect;2;3;A;11,3;26;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Episyrphus;balteatus;Female;,
06.07.22;Transect;2;3;A;11,3;26;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Syrphus;ribesii;Female;,
06.07.22;Transect;2;3;A;11,3;26;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Syrphus;ribesii;Female;,
06.07.22;Transect;2;3;A;11,3;26;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Syrphus;vitripennis;Male;,
06.07.22;Transect;2;3;A;11,3;26;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Syrphus;vitripennis;Female;,
06.07.22;Transect;2;3;A;11,3;26;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Syrphus;vitripennis;Female;,
06.07.22;Transect;2;3;A;11,3;27;Apiaceae;Peucedanum;ostruthium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;27;Apiaceae;Peucedanum;ostruthium;Diptera;Muscidae;Thricops;nigritellus;;,
06.07.22;Transect;2;3;A;11,3;27;Apiaceae;Peucedanum;ostruthium;Diptera;Muscidae;Thricops;beckeri;;,
06.07.22;Transect;2;3;A;11,3;27;Apiaceae;Peucedanum;ostruthium;Diptera;Phoridae;Phora;sp.;;,
06.07.22;Transect;2;3;A;11,3;28;Apiaceae;Peucedanum;ostruthium;Coleoptera;Tenebrionidae;Cteniopus;sulphureus;;,
06.07.22;Transect;2;3;A;11,3;29;Apiaceae;Peucedanum;ostruthium;Microlepidoptera;Tineidae;Agnathosia;mendicella;;,
06.07.22;Transect;2;4;C;12,2;NA;Asteraceae;Hieracium;bifidum;Lepidoptera;Lepidoptera;Lepidoptera;;;,
06.07.22;Transect;2;4;C;12,2;NA;Asteraceae;Hieracium;bifidum;Hymenoptera;Apidae;Apidae;;;,
06.07.22;Transect;2;4;C;12,2;1;Asteraceae;Hieracium;bifidum;Hymenoptera;Formicidae;Formica;lemani;;,
06.07.22;Transect;2;4;C;12,2;2;Asteraceae;Hieracium;bifidum;Hymenoptera;Hymenoptera;Hymenoptera;;;,
06.07.22;Transect;2;4;C;12,2;2;Asteraceae;Hieracium;bifidum;Hymenoptera;Hymenoptera;Hymenoptera;;;,
06.07.22;Transect;2;4;C;12,2;3;Asteraceae;Hieracium;bifidum;Diptera;Syrphidae;Syrphus;torvus;Male;,
06.07.22;Transect;2;4;C;12,2;3;Asteraceae;Hieracium;bifidum;Diptera;Syrphidae;Platycheirus;scutatus;Female;,
06.07.22;Transect;2;4;C;12,2;4;Asteraceae;Hieracium;bifidum;Diptera;Muscidae;Drymeia;hamata;;,
06.07.22;Transect;2;4;C;12,2;4;Asteraceae;Hieracium;bifidum;Diptera;Anthomyiidae;Anthomyiidae;;;,
06.07.22;Transect;2;4;C;12,2;4;Asteraceae;Hieracium;bifidum;Diptera;Muscidae;Drymeia;tetra;;,
06.07.22;Transect;2;4;C;12,2;4;Asteraceae;Hieracium;bifidum;Diptera;Muscidae;Drymeia;hamata;;,
06.07.22;Transect;2;4;C;12,2;4;Asteraceae;Hieracium;bifidum;Diptera;Anthomyiidae;Anthomyiidae;;;,
06.07.22;Transect;2;4;C;12,2;4;Asteraceae;Hieracium;bifidum;Diptera;Anthomyiidae;Anthomyiidae;;;,
06.07.22;Transect;2;4;C;12,2;5,1;Asteraceae;Hieracium;bifidum;Coleoptera;Chrysomelidae;Cryptocephalus;sericeus;;
06.07.22;Transect;2;4;C;12,2;5,2;Asteraceae;Hieracium;bifidum;Coleoptera;Buprestidae;Anthaxia;quadripunctata;;
06.07.22;Transect;2;4;C;12,2;6;Asteraceae;Hieracium;bifidum;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
