Date;Type of sample;Replicate;Stage;Plot;Time;Tube number;Family_F;Genus_F;Species_F;Order_I;Family_I;Genus_I;Species_I;Gender;Function,,
07.07.22;Transect;2;3;C;9,45;7;Asteraceae;Hieracium;glandulifolium;Hemiptera;Hemiptera;Hemiptera;;;,
07.07.22;Transect;2;3;C;9,45;8;Campanulaceae;Campanula;barbata;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;C;9,45;8;Campanulaceae;Campanula;barbata;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;8;Campanulaceae;Campanula;barbata;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;9;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Syrphus;torvus;Female;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Anthomyiidae;Anthomyiidae;;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;C;9,45;10;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;C;9,45;11;Campanulaceae;Phyteuma;betonicifolium;Coleoptera;Melyridae;Dasytes;sp.;;,
07.07.22;Transect;2;3;C;9,45;12;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;terrestris;Female;pollinator,
07.07.22;Transect;2;3;C;9,45;13;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus;Female;pollinator,
07.07.22;Transect;2;3;C;9,45;14;Campanulaceae;Campanula;scheuchzeri;Diptera;Muscidae;Thricops;beckeri;;,
07.07.22;Transect;2;3;C;9,45;15;Campanulaceae;Campanula;scheuchzeri;Lepidoptera;Lycaenidae;Cupido;minimus;;,
07.07.22;Transect;2;3;C;9,45;16;Campanulaceae;Campanula;scheuchzeri;Hymenoptera;Formicidae;Formicidae;;;,
07.07.22;Transect;2;3;C;9,45;17;Onagraceae;Epilobium;angustifolium;Diptera;Syrphidae;Scaeva;selenitica;Male;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;beckeri;;,
07.07.22;Transect;2;3;D;10,25;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;D;10,25;2;Caryophyllaceae;Silene;vulgaris;Diptera;Ceratopogonidae;Culicoides;sp.;;,
07.07.22;Transect;2;3;D;10,25;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
07.07.22;Transect;2;3;D;10,25;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Scaeva;pyrastri;Female;,
07.07.22;Transect;2;3;D;10,25;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Syrphus;ribesii;Male;,
07.07.22;Transect;2;3;D;10,25;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Syrphus;ribesii;Male;,
07.07.22;Transect;2;3;D;10,25;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;3;D;10,25;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Anthomyiidae;Anthomyiidae;;;,
07.07.22;Transect;2;3;D;10,25;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;3;D;10,25;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;aculeipes;;,
07.07.22;Transect;2;3;D;10,25;5;Campanulaceae;Phyteuma;betonicifolium;Lepidoptera;Lycaenidae;Cupido;minimus;;,
07.07.22;Transect;2;3;D;10,25;5;Campanulaceae;Phyteuma;betonicifolium;Lepidoptera;Lycaenidae;Plebejus;idas;;,
07.07.22;Transect;2;3;D;10,25;6;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;soroeensis cfr. ;Female;pollinator,
07.07.22;Transect;2;3;D;10,25;7;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus;Female;pollinator,
07.07.22;Transect;2;3;D;10,25;8;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;lapidarius;Female;pollinator,
07.07.22;Transect;2;3;D;10,25;9;Campanulaceae;Campanula;barbata;Hymenoptera;Apidae;Bombus;soroeensis cfr. ;Female;pollinator,
07.07.22;Transect;2;3;D;10,25;10;Asteraceae;Leucanthemum;vulgare;Hemiptera;Miridae;Chlamydatus;pulicarius;;,
07.07.22;Transect;2;3;D;10,25;10;Asteraceae;Leucanthemum;vulgare;Hemiptera;Miridae;Chlamydatus;pulicarius;;,
07.07.22;Transect;2;3;D;10,25;10;Asteraceae;Leucanthemum;vulgare;Hemiptera;Miridae;Chlamydatus;pulicarius;;,
07.07.22;Transect;2;3;D;10,25;11;Asteraceae;Leucanthemum;vulgare;Diptera;Muscidae;Coenosia;sp.;;,
07.07.22;Transect;2;3;D;10,25;12;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Thricops;furcatus;;,
07.07.22;Transect;2;3;D;10,25;12;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Drymeia;hamata;;,
07.07.22;Transect;2;3;D;10,25;12;Asteraceae;Leontodon;hispidus;Diptera;Muscidae;Drymeia;hamata;;,
07.07.22;Transect;2;3;D;10,25;13;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Syrphus;torvus;Male;,
07.07.22;Transect;2;3;D;10,25;13;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Scaeva;selenitica;Female;,
07.07.22;Transect;2;3;D;10,25;14;Asteraceae;Hieracium;staticifolium;Diptera;Anthomyiidae;Anthomyiidae;;;,
07.07.22;Transect;2;3;D;10,25;15;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Chrysotoxum;sp.;;,
07.07.22;Transect;2;3;D;10,25;16;Crassulaceae;Sempervivum;montanum;Diptera;Syrphidae;Eupeodes;luniger;Female;,
07.07.22;Transect;2;4;D;11,15;1;Caryophyllaceae;Silene;vulgaris;Diptera;Conopidae;Zodion;cinereum;;,
07.07.22;Transect;2;4;D;11,15;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;cunctans;;,
07.07.22;Transect;2;4;D;11,15;1;Caryophyllaceae;Silene;vulgaris;Diptera;Muscidae;Thricops;nigritellus;;,
07.07.22;Transect;2;4;D;11,15;2;Caryophyllaceae;Silene;vulgaris;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
07.07.22;Transect;2;4;D;11,15;2;Caryophyllaceae;Silene;vulgaris;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
07.07.22;Transect;2;4;D;11,15;2;Caryophyllaceae;Silene;vulgaris;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
07.07.22;Transect;2;4;D;11,15;2;Caryophyllaceae;Silene;vulgaris;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
07.07.22;Transect;2;4;D;11,15;2;Caryophyllaceae;Silene;vulgaris;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
07.07.22;Transect;2;4;D;11,15;2;Caryophyllaceae;Silene;vulgaris;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
07.07.22;Transect;2;4;D;11,15;3;Asteraceae;Hieracium;bifidum;Hymenoptera;Vespidae;Vespidae;;;,
07.07.22;Transect;2;4;D;11,15;4;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Syrphidae;;;,
07.07.22;Transect;2;4;D;11,15;4;Apiaceae;Peucedanum;ostruthium;Diptera;Syrphidae;Syrphidae;;;,
07.07.22;Transect;2;4;D;11,15;5;Apiaceae;Peucedanum;ostruthium;Diptera;Muscidae;Thricops;nigrifrons;;,
07.07.22;Transect;2;4;D;11,15;5;Apiaceae;Peucedanum;ostruthium;Diptera;Muscidae;Thricops;longipes;;,
07.07.22;Transect;2;4;D;11,15;6;Apiaceae;Peucedanum;ostruthium;Diptera;Sciaridae;Sciaridae;;;,
07.07.22;Transect;2;4;D;11,15;6;Apiaceae;Peucedanum;ostruthium;Diptera;Phoridae;Megaselia;sp.;;,
07.07.22;Transect;2;4;D;11,15;7;Apiaceae;Peucedanum;ostruthium;Coleoptera;Cerambycidae;Grammoptera;ruficornis;;,
07.07.22;Transect;2;4;D;11,15;NA;Ericaceae;Orthilia;secunda;Hymenoptera;Apidae;Bombus;sp.;;,
07.07.22;Transect;2;4;D;11,15;8;Ericaceae;Orthilia;secunda;Diptera;Empididae;Empididae;;;,
07.07.22;Transect;2;4;D;11,15;8;Ericaceae;Orthilia;secunda;Diptera;Muscidae;Thricops;aculeipes;;,
07.07.22;Transect;2;1;D;13,2;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Scaeva;pyrastri;Male;,
07.07.22;Transect;2;1;D;13,2;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eupeodes;luniger;Female;,
07.07.22;Transect;2;1;D;13,2;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eupeodes;luniger;Female;,
07.07.22;Transect;2;1;D;13,2;2;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
07.07.22;Transect;2;1;D;13,2;2;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
07.07.22;Transect;2;1;D;13,2;3;Asteraceae;Hieracium;staticifolium;Lepidoptera;Noctuidae;Acronicta;euphorbiae;;,
07.07.22;Transect;2;1;D;13,2;4;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Apidae;;;,
07.07.22;Transect;2;1;D;13,2;5;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus;Female;pollinator,
07.07.22;Transect;2;1;D;13,2;6;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;soroeensis;Female;pollinator,
07.07.22;Transect;2;1;D;13,2;7;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Megachilidae;Hoplitis;sp.;Female;,
07.07.22;Transect;2;1;D;13,2;8;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Cheilosia;sp.;;,
07.07.22;Transect;2;1;D;13,2;8;Saxifragaceae;Saxifraga;paniculata;Diptera;Muscidae;Coenosia;sp.;;,
07.07.22;Transect;2;1;D;13,2;9;Saxifragaceae;Saxifraga;paniculata;Lepidoptera;Lepidoptera;Lepidoptera;;;,
07.07.22;Transect;2;1;D;13,2;10;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Ichneumonidae;Ichneumonidae;;;,
07.07.22;Transect;2;1;D;13,2;11;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
07.07.22;Transect;2;1;D;13,2;12;Caryophyllaceae;Silene;rupestris;Diptera;Syrphidae;Eupeodes;tirolensis;Female;,
07.07.22;Transect;2;1;D;13,2;13;Campanulaceae;Campanula;scheuchzeri;Hemiptera;Aphididae;Aphis;sambuci;;,
07.07.22;Transect;2;1;D;13,2;13;Campanulaceae;Campanula;scheuchzeri;Hemiptera;Aphididae;Aphis;sambuci;;,
07.07.22;Transect;2;1;D;13,2;13;Campanulaceae;Campanula;scheuchzeri;Hemiptera;Aphididae;Aphis;sambuci;;,
07.07.22;Transect;2;1;D;13,2;NA;Campanulaceae;Campanula;barbata;Hymenoptera;Apidae;Bombus;sp.;;,
07.07.22;Transect;2;1;C;14;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Sphaerophoria;scripta;Male;,,
07.07.22;Transect;2;1;C;14;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eupeodes;corollae;Female;,,
07.07.22;Transect;2;1;C;14;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eupeodes;luniger;Male;,,
07.07.22;Transect;2;1;C;14;2;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;sichelii;Female;pollinator,,
07.07.22;Transect;2;1;C;14;3;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eristalis;tenax;Male;,,
07.07.22;Transect;2;1;C;14;4;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eristalis;tenax;Male;,,
07.07.22;Transect;2;1;C;14;5;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Episyrphus;balteatus;Female;,,
07.07.22;Transect;2;1;C;14;6;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;terrestris;Female;pollinator,,
07.07.22;Transect;2;1;C;14;7;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;terrestris;Female;pollinator,,
07.07.22;Transect;2;1;C;14;8;Lamiaceae;Thymus;alpestris;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,,
07.07.22;Transect;2;1;C;14;9;Caryophyllaceae;Gypsophila;repens;Diptera;Bombylidae;Bombylius;sp.;;,,
07.07.22;Transect;2;1;C;14;9;Caryophyllaceae;Gypsophila;repens;Diptera;Tachinidae;Dinera;carinifrons;;,,
07.07.22;Transect;2;2;D;14,45;1;Campanulaceae;Campanula;barbata;Hymenoptera;Apidae;Bombus;pratorum;Female;pollinator,
07.07.22;Transect;2;2;D;14,45;2;Asteraceae;Pilosella;glacialis;Diptera;Anthomyiidae;Anthomyiidae;;;,
07.07.22;Transect;2;2;D;14,45;3;Asteraceae;Pilosella;glacialis;Lepidoptera;Geometridae;Geometridae;;;,
07.07.22;Transect;2;2;D;14,45;4;Lamiaceae;Thymus;alpestris;Diptera;Syrphidae;Platycheirus;manicatus;Male;,
07.07.22;Transect;2;2;D;14,45;5;Lamiaceae;Thymus;alpestris;Diptera;Bombyliidae;Bombylius;major;;,
07.07.22;Transect;2;2;D;14,45;6;Lamiaceae;Thymus;alpestris;Diptera;Empididae;Empididae;;;,
07.07.22;Transect;2;2;D;14,45;7;Lamiaceae;Thymus;alpestris;Hymenoptera;Megachilidae;Hoplitis;sp.;Female;,
07.07.22;Transect;2;2;D;14,45;8;Lamiaceae;Thymus;alpestris;Hymenoptera;Hymenoptera;Hymenoptera;;;,
07.07.22;Transect;2;2;D;14,45;9;Lamiaceae;Thymus;alpestris;Lepidoptera;Lycaenidae;Plebejus;idas;;,
07.07.22;Transect;2;2;C;15,2;1;Asteraceae;Achillea;erba-rotta;Hemiptera;Lygaeidae;Nithecus;jacobaeae;;,
07.07.22;Transect;2;2;C;15,2;2;Asteraceae;Hieracium;staticifolium;Lepidoptera;Geometridae;Geometridae;;;,
07.07.22;Transect;2;2;C;15,2;3;Asteraceae;Hieracium;staticifolium;Thysanoptera;Phlaeothripidae;Phlaeothripidae;;;,
07.07.22;Transect;2;2;C;15,2;3;Asteraceae;Hieracium;staticifolium;Thysanoptera;Phlaeothripidae;Phlaeothripidae;;;,
07.07.22;Transect;2;2;C;15,2;4;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Scaeva;selenitica;Male;,
07.07.22;Transect;2;2;C;15,2;4;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
07.07.22;Transect;2;2;C;15,2;5;Saxifragaceae;Saxifraga;paniculata;Diptera;Muscidae;Coenosia;sp.;;,
07.07.22;Transect;2;2;C;15,2;5;Saxifragaceae;Saxifraga;paniculata;Diptera;Dolichopodidae;Dolichopodidae;;;,
07.07.22;Transect;2;2;C;15,2;5;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Cheilosia;sp.;;,
07.07.22;Transect;2;2;C;15,2;6;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;7;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Episyrphus;balteatus;Female;,
07.07.22;Transect;2;2;C;15,2;7;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Syrphus;vitripennis;Female;,
07.07.22;Transect;2;2;C;15,2;7;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Melangyna;sp.;Male;,
07.07.22;Transect;2;2;C;15,2;8;Saxifragaceae;Saxifraga;aizoides;Diptera;Calliphoridae;Cynomya;mortuorum;;,
07.07.22;Transect;2;2;C;15,2;9;Saxifragaceae;Saxifraga;aizoides;Diptera;Phoridae;Megaselia;sp.;;,
07.07.22;Transect;2;2;C;15,2;10;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;10;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;10;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;10;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;10;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;10;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;10;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;11;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;12;Fabaceae;Anthyllis;vulneraria;Coleoptera;Chrysomelidae;Labidostomis;longimana;;,
07.07.22;Transect;2;2;C;15,2;13;Asteraceae;Leontodon;hispidus;Hymenoptera;Apidae;Apidae;;;,
07.07.22;Transect;2;2;C;15,2;14;Tofieldiaceae;Tofieldia;calyculata;Lepidoptera;Zygaenidae;Adscita;statices;;,
07.07.22;Transect;2;2;C;15,2;15;Tofieldiaceae;Tofieldia;calyculata;Diptera;Syrphidae;Cheilosia;sp.;;,
07.07.22;Transect;2;2;C;15,2;16;Orchidaceae;Gymnadenia;odoratissima;Lepidoptera;Zygaenidae;Adscita;statices;;,
07.07.22;Transect;2;2;C;15,2;17;Orchidaceae;Gymnadenia;odoratissima;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;18;Asteraceae;Leontopodium;alpinum;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;19;Asteraceae;Solidago;virgaurea;Hymenoptera;Apidae;Bombus;pyraeneus;Female;pollinator,
07.07.22;Transect;2;2;C;15,2;20;Rosaceae;Alchemilla;alpina;Diptera;Dolichopodidae;Dolichopodidae;;;,
07.07.22;Transect;2;2;C;15,2;20;Rosaceae;Alchemilla;alpina;Diptera;Phoridae;Megaselia;sp.;;,
07.07.22;Transect;2;2;C;15,2;21;Rosaceae;Alchemilla;alpina;Hymenoptera;Formicidae;Formica;lemani;;,
07.07.22;Transect;2;2;C;15,2;22;Rosaceae;Alchemilla;alpina;Coleoptera;Curculionidae;Otiorhynchus;sp.;;herbivore,
13.07.22;Transect;3;1;D;10,1;1;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Bombus;pratorum cfr.;Female;pollinator,
13.07.22;Transect;3;1;D;10,1;2;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
13.07.22;Transect;3;1;D;10,1;2;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
13.07.22;Transect;3;1;D;10,1;3;Onagraceae;Epilobium;fleischeri;Hemiptera;Cicadellidae;Macrosteles;sexnotatus;;,
13.07.22;Transect;3;1;D;10,1;4;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;lapidarius;Female;pollinator,
13.07.22;Transect;3;1;D;10,1;5;Campanulaceae;Campanula;scheuchzeri;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
13.07.22;Transect;3;1;D;10,1;6;Asteraceae;Hieracium;bifidum;Lepidoptera;Geometridae;Geometridae;;;,
13.07.22;Transect;3;1;D;10,1;7;Asteraceae;Leontopodium;alpinum;Hymenoptera;Hymenoptera;Hymenoptera;;;,
13.07.22;Transect;3;1;D;10,1;8;Rosaceae;Alchemilla;alpina;Hymenoptera;Hymenoptera;Hymenoptera;;;,
13.07.22;Transect;3;1;D;10,1;9;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
13.07.22;Transect;3;1;D;10,1;9;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
13.07.22;Transect;3;1;D;10,1;10;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,
13.07.22;Transect;3;1;D;10,1;10;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,
13.07.22;Transect;3;1;D;10,1;10;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Platycheirus;manicatus;Female;,
13.07.22;Transect;3;1;D;10,1;10;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Platycheirus;albimanus;Female;,
13.07.22;Transect;3;1;D;10,1;11;Asteraceae;Hieracium;staticifolium;Lepidoptera;Noctuidae;Noctuidae;;;,
13.07.22;Transect;3;1;D;10,1;11;Asteraceae;Hieracium;staticifolium;Lepidoptera;Noctuidae;Noctuidae;;;,
13.07.22;Transect;3;1;D;10,1;12;Asteraceae;Hieracium;staticifolium;Mesostigmata;Mesostigmata;Mesostigmata;;;,
13.07.22;Transect;3;1;C;10,5;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eristalis;tenax;Male;,
13.07.22;Transect;3;1;C;10,5;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eristalis;tenax;Male;,
13.07.22;Transect;3;1;C;10,5;2;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Syrphus;torvus;Female;,
13.07.22;Transect;3;1;C;10,5;3;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
13.07.22;Transect;3;1;C;10,5;4;Asteraceae;Hieracium;staticifolium;Diptera;Bombyliidae;Bombylius;major;;,
13.07.22;Transect;3;1;C;10,5;5;Asteraceae;Hieracium;staticifolium;Coleoptera;Chrysomelidae;Cryptocephalus;sericeus;;,
13.07.22;Transect;3;1;C;10,5;6;Asteraceae;Hieracium;staticifolium;Hemiptera;Aphrophoridae;Neophilaenus;sp.;;,
13.07.22;Transect;3;1;C;10,5;6;Asteraceae;Hieracium;staticifolium;Hemiptera;Aphrophoridae;Neophilaenus;sp.;;,
13.07.22;Transect;3;1;C;10,5;7;Asteraceae;Hieracium;staticifolium;Lepidoptera;Noctuidae;Noctuidae;;;,
13.07.22;Transect;3;1;C;10,5;8;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
13.07.22;Transect;3;1;C;10,5;8;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
