Date;Type of sample;Replicate;Stage;Plot;Time;Tube number;Family_F;Genus_F;Species_F;Order_I;Family_I;Genus_I;Species_I;Gender;Function,,
13.07.22;Transect;3;1;C;10,5;9;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
13.07.22;Transect;3;1;C;10,5;9;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
13.07.22;Transect;3;1;C;10,5;10;Asteraceae;Hieracium;staticifolium;Microlepidoptera;Scythrididae;Scythris;picaepennis;;,
13.07.22;Transect;3;1;C;10,5;11;Fabaceae;Anthyllis;vulneraria;Lepidoptera;Lycaenidae;Cupido;minimus;;,
13.07.22;Transect;3;1;C;10,5;12;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;terrestris;Female;pollinator,
13.07.22;Transect;3;1;C;10,5;12;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;terrestris;Female;pollinator,
13.07.22;Transect;3;1;C;10,5;13;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;pratorum cfr.;Female;pollinator,
13.07.22;Transect;3;1;C;10,5;13;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;terrestris;Female;pollinator,
13.07.22;Transect;3;1;C;10,5;14;Campanulaceae;Campanula;scheuchzeri;Hymenoptera;Apidae;Bombus;lapidarius cfr.;Female;pollinator,
13.07.22;Transect;3;2;D;11,55;NA;Lamiaceae;Thymus;alpestris;Lepidoptera;Lycaenidae;Lycaenidae;;;,
13.07.22;Transect;3;2;D;11,55;1;Lamiaceae;Thymus;alpestris;Diptera;Bombyliidae;Bombylius;major;;,
13.07.22;Transect;3;2;D;11,55;2;Gentianaceae;Gentiana;nivalis;Hymenoptera;Apidae;Bombus;lapidarius;Female;pollinator,
13.07.22;Transect;3;2;D;11,55;3;Onagraceae;Epilobium;fleischeri;Lepidoptera;Zygaenidae;Adscita;statices;;,
13.07.22;Transect;3;2;D;11,55;4;Asteraceae;Pilosella;glacialis;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;D;11,55;5;Asteraceae;Pilosella;glacialis;Hymenoptera;Halictidae;Dufourea;sp.;Female;,
13.07.22;Transect;3;2;D;11,55;6;Asteraceae;Pilosella;glacialis;Diptera;Diptera;Diptera;;;,
13.07.22;Transect;3;2;D;11,55;6;Asteraceae;Pilosella;glacialis;Diptera;Diptera;Diptera;;;,
13.07.22;Transect;3;2;D;11,55;7;Asteraceae;Pilosella;glacialis;Lepidoptera;Noctuidae;Noctuidae;;;,
13.07.22;Transect;3;2;D;11,55;7;Asteraceae;Pilosella;glacialis;Lepidoptera;Noctuidae;Noctuidae;;;,
13.07.22;Transect;3;2;D;11,55;8;Asteraceae;Pilosella;glacialis;Lepidoptera;Hesperiidae;Thymelicus;lineola;;,
13.07.22;Transect;3;2;C;12,35;1;Asteraceae;Hieracium;staticifolium;Lepidoptera;Lycaenidae;Cupido;minimus;;,
13.07.22;Transect;3;2;C;12,35;2;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
13.07.22;Transect;3;2;C;12,35;3;Asteraceae;Hieracium;staticifolium;Hymenoptera;Andrenidae;Panurgus;sp.;Female;,
13.07.22;Transect;3;2;C;12,35;4;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;C;12,35;5;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Syrphus;vitripennis;Male;,
13.07.22;Transect;3;2;C;12,35;5;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
13.07.22;Transect;3;2;C;12,35;6;Saxifragaceae;Saxifraga;paniculata;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;2;C;12,35;6;Saxifragaceae;Saxifraga;paniculata;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;2;C;12,35;7;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,
13.07.22;Transect;3;2;C;12,35;7;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,
13.07.22;Transect;3;2;C;12,35;8;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;C;12,35;8;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;C;12,35;8;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;C;12,35;9;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Episyrphus;balteatus;Female;,
13.07.22;Transect;3;2;C;12,35;9;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Melangyna;sp.;Male;,
13.07.22;Transect;3;2;C;12,35;10;Saxifragaceae;Saxifraga;aizoides;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;2;C;12,35;10;Saxifragaceae;Saxifraga;aizoides;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;2;C;12,35;11;Saxifragaceae;Saxifraga;aizoides;Diptera;Diptera;Diptera;;;,
13.07.22;Transect;3;2;C;12,35;12;Asteraceae;Carduus;defloratus;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;C;12,35;12;Asteraceae;Carduus;defloratus;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;C;12,35;12;Asteraceae;Carduus;defloratus;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;C;12,35;12;Asteraceae;Carduus;defloratus;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;C;12,35;13;Asteraceae;Carduus;defloratus;Hymenoptera;Apidae;Bombus;monticola;Female;pollinator,
13.07.22;Transect;3;2;C;12,35;13;Asteraceae;Carduus;defloratus;Hymenoptera;Apidae;Bombus;monticola;Female;pollinator,
13.07.22;Transect;3;2;C;12,35;14;Asteraceae;Carduus;defloratus;Lepidoptera;Zygaenidae;Adscita;statices;;,
13.07.22;Transect;3;2;C;12,35;15;Celastraceae;Parnassia;palustris;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;C;12,35;15;Celastraceae;Parnassia;palustris;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;2;C;12,35;16;Celastraceae;Parnassia;palustris;Diptera;Diptera;Diptera;;;,
13.07.22;Transect;3;2;C;12,35;16;Celastraceae;Parnassia;palustris;Diptera;Diptera;Diptera;;;,
13.07.22;Transect;3;2;C;12,35;17;Asteraceae;Leucanthemum;vulgare;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;2;C;12,35;18;Asteraceae;Leucanthemum;vulgare;Hymenoptera;Hymenoptera;Hymenoptera;;;,
13.07.22;Transect;3;2;C;12,35;20;Orobanchaceae;Euphrasia;minima;Diptera;Syrphidae;Sphaerophoria;sp.;Female;,
13.07.22;Transect;3;3;D;13,35;1;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
13.07.22;Transect;3;3;D;13,35;1;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
13.07.22;Transect;3;3;D;13,35;1;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;lapidarius cfr.;Female;pollinator,
13.07.22;Transect;3;3;D;13,35;2;Campanulaceae;Phyteuma;betonicifolium;Lepidoptera;Zygaenidae;Adscita;statices;;,
13.07.22;Transect;3;3;D;13,35;3;Campanulaceae;Campanula;barbata;Hymenoptera;Apidae;Bombus;lapidarius cfr.;Female;pollinator,
13.07.22;Transect;3;3;D;13,35;4;Campanulaceae;Campanula;barbata;Microlepidoptera;Scythrididae;Scythris;speyeri;;,
13.07.22;Transect;3;3;D;13,35;5;Asteraceae;Leucanthemum;vulgare;Microlepidoptera;Scythrididae;Scythris;speyeri;;,
13.07.22;Transect;3;3;D;13,35;6;Poaceae;Poa;alpina;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;3;C;14,05;1;Asteraceae;Hieracium;glandulifolium;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;3;C;14,05;1;Asteraceae;Hieracium;glandulifolium;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;3;C;14,05;1;Asteraceae;Hieracium;glandulifolium;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;3;C;14,05;1;Asteraceae;Hieracium;glandulifolium;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;3;C;14,05;1;Asteraceae;Hieracium;glandulifolium;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;3;C;14,05;1;Asteraceae;Hieracium;glandulifolium;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;3;C;14,05;1;Asteraceae;Hieracium;glandulifolium;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;3;C;14,05;2;Asteraceae;Hieracium;glandulifolium;Diptera;Diptera;Diptera;;;,
13.07.22;Transect;3;3;C;14,05;3;Asteraceae;Hieracium;glandulifolium;Hymenoptera;Formicidae;Formica;lemani;;,
13.07.22;Transect;3;3;C;14,05;4;Asteraceae;Hieracium;glandulifolium;Microlepidoptera;Scythrididae;Scythris;speyeri;;,
13.07.22;Transect;3;3;C;14,05;5;Ericaceae;Calluna;vulgaris;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
13.07.22;Transect;3;3;C;14,05;6;Asteraceae;Achillea;erba-rotta;Diptera;Calyptratae;Calyptratae;;;,
13.07.22;Transect;3;3;C;14,05;7;Orobanchaceae;Euphrasia;rostkoviana;Diptera;Bombyliidae;Bombylius;major;;,
14.07.22;Transect;3;1;B;10,15;1;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
14.07.22;Transect;3;1;B;10,15;1;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
14.07.22;Transect;3;1;B;10,15;2;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
14.07.22;Transect;3;1;B;10,15;2;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
14.07.22;Transect;3;1;B;10,15;3;Asteraceae;Hieracium;staticifolium;Hymenoptera;Andrenidae;Andrena;sp.;Female;,
14.07.22;Transect;3;1;B;10,15;3;Asteraceae;Hieracium;staticifolium;Hymenoptera;Andrenidae;Andrena;sp.;Female;,
14.07.22;Transect;3;1;B;10,15;4;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Scaeva;pyrastri;Female;,
14.07.22;Transect;3;1;B;10,15;4;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Syrphus;torvus;Female;,
14.07.22;Transect;3;1;B;10,15;5.1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eristalis;tenax;Male;,
14.07.22;Transect;3;1;B;10,15;5.2;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eristalis;tenax;Female;,
14.07.22;Transect;3;1;B;10,15;6;Asteraceae;Hieracium;staticifolium;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;1;B;10,15;7;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;1;B;10,15;8.1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Syrphidae;;;,
14.07.22;Transect;3;1;B;10,15;8.2;Asteraceae;Hieracium;staticifolium;Lepidoptera;Noctuidae;Noctuidae;;;,
14.07.22;Transect;3;1;B;10,15;9;Asteraceae;Hieracium;staticifolium;Hemiptera;Cicadellidae;Macrosteles;sexnotatus;;,
14.07.22;Transect;3;1;B;10,15;11;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
14.07.22;Transect;3;1;B;10,15;11;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
14.07.22;Transect;3;1;B;10,15;11;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Bombus;sichelii cfr.;Female;pollinator,
14.07.22;Transect;3;1;B;10,15;12;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
14.07.22;Transect;3;1;B;10,15;12;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
14.07.22;Transect;3;1;B;10,15;12;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
14.07.22;Transect;3;1;A;10,55;1;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
14.07.22;Transect;3;1;A;10,55;2;Asteraceae;Hieracium;staticifolium;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;1;A;10,55;2;Asteraceae;Hieracium;staticifolium;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;1;A;10,55;2;Asteraceae;Hieracium;staticifolium;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;1;A;10,55;3;Asteraceae;Hieracium;staticifolium;Hemiptera;Cicadellidae;Macrosteles;sexnotatus;;,
14.07.22;Transect;3;1;A;10,55;4;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
14.07.22;Transect;3;1;A;10,55;4;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
14.07.22;Transect;3;1;A;10,55;4;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
14.07.22;Transect;3;1;A;10,55;5;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
14.07.22;Transect;3;1;A;10,55;5;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
14.07.22;Transect;3;1;A;10,55;5;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
14.07.22;Transect;3;1;A;10,55;6;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
14.07.22;Transect;3;1;A;10,55;6;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
14.07.22;Transect;3;2;B;11,55;1;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;2;B;11,55;1;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;2;B;11,55;1;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;2;B;11,55;1;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;2;B;11,55;2;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;2;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;2;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;3;Saxifragaceae;Saxifraga;aizoides;Diptera;Syrphidae;Episyrphus;balteatus;Female;,
14.07.22;Transect;3;2;B;11,55;4;Saxifragaceae;Saxifraga;aizoides;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;2;B;11,55;5;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Formicidae;Formica;lemani;;,
14.07.22;Transect;3;2;B;11,55;6;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;6;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;6;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;6;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;6;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;7;Asteraceae;Leucanthemum;vulgare;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,
14.07.22;Transect;3;2;B;11,55;8;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;2;B;11,55;8;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;2;B;11,55;9;Asteraceae;Hieracium;staticifolium;Lepidoptera;Hesperiidae;Thymelicus;lineola;;,
14.07.22;Transect;3;2;B;11,55;10;Apiaceae;Peucedanum;ostruthium;Hymenoptera;Formicidae;Formica;lemani;;,
14.07.22;Transect;3;2;B;11,55;11;Apiaceae;Peucedanum;ostruthium;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;11;Apiaceae;Peucedanum;ostruthium;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;11;Apiaceae;Peucedanum;ostruthium;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;11;Apiaceae;Peucedanum;ostruthium;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;11;Apiaceae;Peucedanum;ostruthium;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;11;Apiaceae;Peucedanum;ostruthium;Hymenoptera;Hymenoptera;Hymenoptera;;;,
14.07.22;Transect;3;2;B;11,55;12;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;2;B;11,55;12;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;2;B;11,55;12;Apiaceae;Peucedanum;ostruthium;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;2;B;11,55;13;Apiaceae;Peucedanum;ostruthium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;2;B;11,55;13;Apiaceae;Peucedanum;ostruthium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;2;A;11,3;1;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;Pollinator,
14.07.22;Transect;3;2;A;11,3;2;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Apidae;Bombus;wurflenii cfr.;Female;Pollinator,
14.07.22;Transect;3;2;A;11,3;3;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;Pollinator,
14.07.22;Transect;3;2;A;11,3;3;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;Pollinator,
14.07.22;Transect;3;2;A;11,3;4;Asteraceae;Hieracium;staticifolium;Hymenoptera;Formicidae;Formica;lemani;;,
14.07.22;Transect;3;2;A;11,3;4;Asteraceae;Hieracium;staticifolium;Hymenoptera;Formicidae;Formica;lemani;;,
14.07.22;Transect;3;2;A;11,3;4;Asteraceae;Hieracium;staticifolium;Hymenoptera;Formicidae;Formica;lemani;;,
14.07.22;Transect;3;2;A;11,3;5;Asteraceae;Hieracium;staticifolium;Coleoptera;Buprestidae;Anthaxia;quadripunctata;;,
14.07.22;Transect;3;2;A;11,3;6;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;2;A;11,3;7;Asteraceae;Hieracium;staticifolium;Hymenoptera;Colletidae;Hylaeus;sp.;Female;Pollinator,
14.07.22;Transect;3;2;A;11,3;7;Asteraceae;Hieracium;staticifolium;Hymenoptera;Colletidae;Hylaeus;sp.;Female;Pollinator,
14.07.22;Transect;3;2;A;11,3;7;Asteraceae;Hieracium;staticifolium;Hymenoptera;Colletidae;Hylaeus;sp.;Female;Pollinator,
14.07.22;Transect;3;2;A;11,3;8;Asteraceae;Hieracium;staticifolium;Microlepidoptera;Scythrididae;Scythris;speyeri;;,
14.07.22;Transect;3;2;A;11,3;9;Asteraceae;Hieracium;staticifolium;Hemiptera;Aphididae;Aphididae;;;,
14.07.22;Transect;3;2;A;11,3;10;Caryophyllaceae;Silene;vulgaris;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;2;A;11,3;11,1;Onagraceae;Epilobium;angustifolium;Hymenoptera;Apidae;Bombus;lapidarius cfr.;Female;pollinator
14.07.22;Transect;3;2;A;11,3;11,2;Onagraceae;Epilobium;angustifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator
14.07.22;Transect;3;2;A;11,3;12;Asteraceae;Carduus;defloratus;Hymenoptera;Apidae;Bombus;ruderarius cfr.;male;pollinator,
14.07.22;Transect;3;2;A;11,3;13;Asteraceae;Carduus;defloratus;Hymenoptera;Formicidae;Formica;lemani;;,
14.07.22;Transect;3;2;A;11,3;14;Asteraceae;Leucanthemum;vulgare;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;3;A;12,15;1;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;Pollinator,
14.07.22;Transect;3;3;A;12,15;2;Campanulaceae;Phyteuma;betonicifolium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;2;Campanulaceae;Phyteuma;betonicifolium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;3;Campanulaceae;Phyteuma;betonicifolium;Lepidoptera;Hesperiidae;Pyrgus;serratulae;;,
14.07.22;Transect;3;3;A;12,15;4;Asteraceae;Leontodon;hispidus;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;3;A;12,15;4;Asteraceae;Leontodon;hispidus;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;3;A;12,15;5;Asteraceae;Leontodon;hispidus;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;5;Asteraceae;Leontodon;hispidus;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;6;Fabaceae;Trifolium;pratense;Hymenoptera;Apidae;Bombus;lapidarius cfr.;Female;pollinator,
14.07.22;Transect;3;3;A;12,15;7;Asteraceae;Leontodon;helveticus;Lepidoptera;Hesperiidae;Thymelicus;lineola;;,
14.07.22;Transect;3;3;A;12,15;8;Asteraceae;Leontodon;helveticus;Diptera;Syrphidae;Episyrphus;balteatus;Female;,
14.07.22;Transect;3;3;A;12,15;9;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;9;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;9;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;9;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;9;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;9;Asteraceae;Leontodon;helveticus;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;10;Asteraceae;Leontodon;helveticus;Diptera;Calyptratae;Calyptratae;;;,
14.07.22;Transect;3;3;A;12,15;11;Asteraceae;Leontodon;helveticus;Hymenoptera;Tenthredinidae;Tenthredinidae;;;,
14.07.22;Transect;3;3;A;12,15;12;Asteraceae;Leontodon;helveticus;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
14.07.22;Transect;3;3;A;12,15;13;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;13;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;13;Asteraceae;Hieracium;staticifolium;Diptera;Diptera;Diptera;;;,
14.07.22;Transect;3;3;A;12,15;14;Asteraceae;Carduus;defloratus;Hymenoptera;Apidae;Bombus;pratorum cfr.;Male;pollinator,
14.07.22;Transect;3;3;A;12,15;15;Asteraceae;Solidago;virgaurea;Diptera;Diptera;Diptera;;;,